table_id	index_id	num_contention_events	cumulative_contention_time	key	txn_id	count
1404	1	132	00:00:03.446384	\xf7057c89b988	730596b8-432a-4e21-bfef-e7b8f7e23e58	1
1404	1	132	00:00:03.446384	\xf7057c89f68088	d74e73f5-ad07-45de-833b-820ae82893be	1
1404	1	132	00:00:03.446384	\xf7057c89f68a88	cd339f59-55ca-4094-b89b-ed38c7eef8c2	1
1404	1	132	00:00:03.446384	\xf7057c89f68e88	2d54b6e9-7153-4483-b9eb-49af5a9537cf	1
1404	1	132	00:00:03.446384	\xf7057c89f6c788	1ff6c0e1-cf96-4ea0-ad0c-d04dd12632cd	1
1404	1	132	00:00:03.446384	\xf7057c89f7012188	9e2ee44a-819e-432c-91a1-a43daaf896fb	1
1404	1	132	00:00:03.446384	\xf7057c89f7012188	b77debad-e300-4ce2-ac9e-c7cbd5db8d5a	1
1404	1	132	00:00:03.446384	\xf7057c89f7012688	21b21911-6c66-406d-972e-470895b4a4f9	1
1404	1	132	00:00:03.446384	\xf7057c89f7014f88	faf665a6-6678-4bb3-a6fa-62636daa187d	1
1404	1	132	00:00:03.446384	\xf7057c89f7014f88	57631911-f6b9-49db-8481-e08fbd55bbf4	1
1404	1	132	00:00:03.446384	\xf7057c89f7016388	ad390f0e-5469-49c7-90ff-a97ec4a42835	1
1404	1	132	00:00:03.446384	\xf7057c89f7016f88	5656dac6-709b-45cd-a660-c906a8148ac6	1
1404	1	132	00:00:03.446384	\xf7057c89f7017788	ff2b580f-06fe-4ca9-992c-fba8774bfe27	1
1404	1	132	00:00:03.446384	\xf7057c89f7019688	4989b559-a120-47ed-8325-7947b522a8b5	1
1404	1	132	00:00:03.446384	\xf7057c89f701a188	195290c7-bf91-44d5-ac60-0bbcf481b7d1	1
1404	1	132	00:00:03.446384	\xf7057c89f701b988	258bf457-9411-4578-81db-12a22e6c3af2	1
1404	1	132	00:00:03.446384	\xf7057c89f701bf88	d08a859c-3a79-454c-a496-da3055e15173	1
1404	1	132	00:00:03.446384	\xf7057c89f701bf88	36d1d4ac-84bb-4861-9d20-6eb7fa385cc9	1
1404	1	132	00:00:03.446384	\xf7057c89f701bf88	68ba0edd-2237-44b5-a0a7-8f0b6454b7cf	1
1404	1	132	00:00:03.446384	\xf7057c89f701d588	07704098-8d98-461d-a488-7af27cf9cced	1
1404	1	132	00:00:03.446384	\xf7057c89f701eb88	1ba5d29e-9567-4a9e-966f-b8330b59cfd4	1
1404	1	132	00:00:03.446384	\xf7057c89f7025d88	c50624d9-aa63-4864-92b7-458ab690f548	1
1404	1	132	00:00:03.446384	\xf7057c89f7026588	7e8bcc27-3e59-472e-88f8-17a2d2e1b56a	1
1404	1	132	00:00:03.446384	\xf7057c89f7026788	a403bfd0-e1b0-4198-90ee-dbcba05df51e	1
1404	1	132	00:00:03.446384	\xf7057c89f7026888	0c195baa-8f0f-4960-8da8-4c7f522ace8f	1
1404	1	132	00:00:03.446384	\xf7057c89f7026888	58f71723-e454-43ab-8633-c80e632b5b9e	1
1404	1	132	00:00:03.446384	\xf7057c89f7027588	db7f1290-44fb-4dc1-a7ea-c5ae88ce8463	1
1404	1	132	00:00:03.446384	\xf7057c89f7027b88	20c196a2-caae-47d3-9741-52b61a52d955	1
1404	1	132	00:00:03.446384	\xf7057c89f7028388	a9c67d61-fa0a-46e4-9778-c893562a2626	1
1404	1	132	00:00:03.446384	\xf7057c89f7028688	0c58ba22-0ece-4232-ae6c-c862418da89c	1
1404	1	132	00:00:03.446384	\xf7057c89f7029888	eca6767d-2d05-4389-af4b-a37910f9f48c	1
1404	1	132	00:00:03.446384	\xf7057c89f702b888	ea30bc56-e8e2-4b9f-9517-ca3b84ec84ef	1
1404	1	132	00:00:03.446384	\xf7057c89f702d388	6db49ea3-d391-43f7-a29a-e9da799e24e2	1
1404	1	132	00:00:03.446384	\xf7057c89f702de88	dff0199f-1e58-4de6-aeaa-a5dbe947018e	1
1404	1	132	00:00:03.446384	\xf7057c89f702f888	a90892a8-a3be-46bc-a11f-8d8fb94e5777	1
1404	1	132	00:00:03.446384	\xf7057c89f702fa88	6e8e5ec4-ddfa-44c0-b0b4-37c020523853	1
1404	1	132	00:00:03.446384	\xf7057c89f702fb88	5f68bbf4-8632-4f49-bc20-7eb7b370a795	1
1404	1	132	00:00:03.446384	\xf7057c89f702fb88	f4e721dc-e00d-436e-bf1d-68e25a6617c1	1
1404	1	132	00:00:03.446384	\xf7057c89f7031588	f691ed3a-78c1-499d-81fd-5cc921d1b519	1
1404	1	132	00:00:03.446384	\xf7057c89f7032a88	5d791143-1c96-45f7-8259-561a9af39809	1
1404	1	132	00:00:03.446384	\xf7057c89f7033688	644c4d65-da18-4131-aefe-f2be3044afbe	1
1404	1	132	00:00:03.446384	\xf7057c89f7033988	dcb487fd-ff8c-4a00-988b-fc0f8c33d62e	1
1404	1	132	00:00:03.446384	\xf7057c89f7033c88	39d12b46-deb6-4797-b08f-c55d212be2f9	1
1404	1	132	00:00:03.446384	\xf7057c89f7034c88	5b8b9576-fde0-40ed-8610-3abf723c602a	1
1404	1	132	00:00:03.446384	\xf7057c89f7035b88	9905680a-364b-4170-9823-15ce5ea1e485	1
1404	1	132	00:00:03.446384	\xf7057c89f7035f88	58096385-23a8-4d8c-a966-54b3588ca283	1
1404	1	132	00:00:03.446384	\xf7057c89f7037188	8cd2967f-4595-477e-9bff-8c98d08eed55	1
1404	1	132	00:00:03.446384	\xf7057c89f7037a88	85deeb6d-9f5f-48c9-baef-cd90f5180464	1
1404	1	132	00:00:03.446384	\xf7057c89f7037b88	67a56ca3-ed7d-4a7c-860f-b14dc89ee6bf	1
1404	1	132	00:00:03.446384	\xf7057c89f7037b88	56413ced-48b5-4f3b-9906-cb07ce8a8006	1
1404	1	132	00:00:03.446384	\xf7057c89f7037b88	b08c5008-c164-48a5-a6f2-ef7bc5951151	1
1404	1	132	00:00:03.446384	\xf7057c89f7038588	f420b9de-15f3-44aa-898d-c31f46515043	1
1404	1	132	00:00:03.446384	\xf7057c89f703a288	bbc8a9a3-d408-488c-a27b-61058ed07e5b	1
1404	1	132	00:00:03.446384	\xf7057c89f703c388	88907a52-9746-4f95-9614-74e159f06e11	1
1404	1	132	00:00:03.446384	\xf7057c89f703cb88	d1e70091-1803-4a96-9c30-dd10f6104301	1
1404	1	132	00:00:03.446384	\xf7057c89f703cc88	01c63123-ac2e-45d4-b072-31e13d20216d	1
1404	1	132	00:00:03.446384	\xf7057c89f703cf88	6e4539f2-e3ed-4b15-b1b4-6f8c86025044	1
1404	1	132	00:00:03.446384	\xf7057c89f703e288	579956d0-e0ef-47d9-bf5c-e273c831abaa	1
15	1	7	00:00:00.111689	\x9789fd0f24b9e24772000188	9587596d-89e0-40be-8e31-ff65e62ecb42	1
15	1	7	00:00:00.111689	\x9789fd0f24c589aed3800188	45cc29d1-7fdb-4d2d-a459-d2ad7b7b953d	1
15	1	7	00:00:00.111689	\x9789fd0f24c70ac228800188	b51e27f2-4123-4034-b0c1-30d6fa859abd	1
